#	negative rates are set to zero!!																									
#	2006 Jan 1 MJD	53736																								
#	start_monit_MJD	53790																								
#	Rate to lum conv	1.00E+36	ADJUST																							
#	Back scale	3																								
#	Significance	3																								
#	STDEV	0.000473644	AVG_RATE	0.00031809																						
#	1	2	3	4	5	6	7	8	9	10	11	12	13	14	15	16	17	18	19	20	21	22	23	24	25	26
#	ObsID	Date	MJD	Exp	 Src_cnts	Soft	Hard	Bg_cnts	Soft	Hard	Norm_bg_cnts	Net_src_cnts	Err	Rate	Err	Bg_rate	HR	err	Lx	err	Days_since_prev_obs	Frac_year	Year	Sign	>3sigma?	comment
	35063096	2006-06-17T18:58:22	53903.79129	904.1819751	3	2	1	2	2	0	0.666666667	2.333333333	1.527525232	0.002580601	0.0016894	0.000737315	7.071E-01	1.225E+00	2.581E+33	1.69E+33	1.545614959	2006.46	2006	4.776818603	Y	
	35063098	2006-06-19T07:50:47	53905.32769	786.6480631	2	1	1	0	0	0	0	2	1.414213562	0.002542433	0.001797772	0	1.000E+00	1.414E+00	2.542E+33	1.80E+33	1.536400311	2006.46	2006	4.696233905	Y	
	35063099	2006-06-20T09:27:56	53906.39516	1076.330791	2	1	1	0	0	0	0	2	1.414213562	0.001858165	0.001313921	0	1.000E+00	1.414E+00	1.858E+33	1.31E+33	1.067465377	2006.47	2006	3.251545245	Y	
	35063101	2006-06-22T08:04:42	53908.33735	971.445542	4	2	2	4	1	2	1.333333333	2.666666667	1.632993162	0.00274505	0.001680993	0.001372525	1.000E+00	1.000E+00	2.745E+33	1.68E+33	1.942195663	2006.47	2006	5.124017333	Y	
	35063102	2006-06-23T03:22:44	53909.14154	1640.722121	6	2	4	2	0	2	0.666666667	5.333333333	2.309401077	0.003250601	0.001407552	0.000406325	1.414E+00	8.660E-01	3.251E+33	1.41E+33	0.804188627	2006.47	2006	6.19138244	Y	
	35063103	2006-06-24T09:58:06	53910.41611	1580.797756	7	3	4	3	0	3	1	6	2.449489743	0.003795552	0.001549528	0.000632592	1.155E+00	7.638E-01	3.796E+33	1.55E+33	1.274570189	2006.48	2006	7.341931499	Y	
	35063104	2006-06-25T08:25:23	53911.35172	1444.790725	3	2	1	2	1	0	0.666666667	2.333333333	1.527525232	0.001614997	0.001057264	0.000461428	7.071E-01	1.225E+00	1.615E+33	1.06E+33	0.935603391	2006.48	2006	2.738148404	N	
	35063105	2006-06-26T06:56:06	53912.28972	1296.099978	4	3	1	0	0	0	0	4	2	0.003086182	0.001543091	0	5.774E-01	1.155E+00	3.086E+33	1.54E+33	0.938001448	2006.48	2006	5.844245077	Y	
	35063107	2006-06-28T05:28:34	53914.22893	1600.765993	3	2	1	0	0	0	0	3	1.732050808	0.001874103	0.001082014	0	7.071E-01	1.225E+00	1.874E+33	1.08E+33	1.939214629	2006.49	2006	3.285194928	Y	
	35063119	2006-07-13T21:58:13	53929.91619	923.9989776	3	0	1	0	0	0	0	3	1.732050808	0.003246757	0.001874516	0	0.000E+00	0.000E+00	3.247E+33	1.87E+33	15.68725644	2006.53	2006	6.183265831	Y	end outburst
	35649009	2006-07-30T12:12:29	53946.50943	946.8175531	0	0	0	0	0	0	0	0	0	0	0	0	0.000E+00	0.000E+00	0.000E+00	0.00E+00	16.59324661	2006.58	2006	-0.671579696	N	
	35649022	2006-08-14T05:56:01	53961.248	842.8591849	0	0	0	0	0	0	0	0	0	0	0	0	0.000E+00	0.000E+00	0.000E+00	0.00E+00	14.73856269	2006.62	2006	-0.671579696	N	
	35649025	2006-08-17T23:31:55	53964.98126	896.5276675	1	0	0	0	0	0	0	1	1	0.001115415	0.001115415	0	0.000E+00	0.000E+00	1.115E+33	1.12E+33	3.733263694	2006.63	2006	1.683383974	N	
